review_id,author_id,product_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_date,review_text,review_title
1035170,9950495119,P387511,5,NA,0.829267979,41,7,34,2/21/17,"This moisturizer is a life saver. This got me trough Accutane treatment (which severely dries out your skin) with ease. I was struggling with dry patches all over my face with my old moisturizer, it was so bad that I just gave up on wearing makeup. My mom offered to let me use her divine cream once and every night after I snuck into her bathroom to use it. After my accutane treatment I still use this and I still love it. I have extremely sensitive and fair skin that is prone to redness and this has definitely helped with redness. It has never irritated my skin and it smells great. I 100% recommend this.",Excellent
1035171,6573244448,P387511,5,NA,NA,0,0,0,2/20/17,"I exchanged my points for a sample size of this and I noticed a difference within the first few days. I wouldn’t call it a “brightening“ or “whitening“ product because it doesn’t make your skin lighter than you naturally should be. However, if you stayed up late too much and look dull and sallow and sick, this product WILL brighten you up and make you look more fresh and awake.

Other benefits I’ve noticed include improving skin texture (again, more awake-looking) and moisturizing (of course it should do since it’s a moisturizer).

It does NOT remove dark circles or pimples (caused by staying up late) though. 

I have dry skin and this is winter so I don’t have any problem with the oil in this product, but I would say it could be greasy for oily skinned people.",brightens up complexion
1035172,5449050230,P387511,5,NA,NA,0,0,0,2/19/17,"I have very sensitive, combination skin and this stuff is simply amazing. It has a dreamy texture that my skin absorbs almost instantly with no leftover ’greasy’ feeling as some i’ve tried and a light fresh scent that isn’t overpowering. I definitely notice a difference in the softness of my skin. Can’t think of a reason I will ever switch from using this product.",Best cream I've ever used.
1035173,1353456644,P387511,1,NA,0.666666985,9,3,6,2/10/17,"I got a sample of this on a 500-Point reward set, and will NOT be buying the full size version. It make my face turn bright red, and made my skin feel hot and tight.",Not For Sensitive Skin
1035174,1552209300,P387511,5,NA,1,52,0,52,1/4/17,"I first tried the Immortelle Divine cream when I received a sample.  The sample lasted 3-days and it felt and smelt so divine!  No wonder they call it divine cream because it truly is.  I am now on my second purchased bottle it it lasts me 6-9 months.  I have oily skin and the cream does not make it look any more oily than it is.  In fact, it makes it look smoother and I wear it both day & night.  It’s not oily for me, I love the smell and feel of it; I’m hooked.",Luxurious cream
1035175,2395991330,P387511,5,NA,1,21,0,21,1/3/17,"This cream makes me feel and smell like a rich old broad, and I like that. Plus my face feels so soft and smooth and looks brighter and clearer. I only use it at night to make it past longer, but I’ll never go without it if possible.",luxurious
1035176,8888083679,P387511,5,NA,0.962962985,27,1,26,12/31/16,"This may be a premature review but I am just too impressed not to write one. I received the deluxe sample of this with my last Sephora order and have only used it 3 times. After the first night using it, I woke up with insanely soft and smooth skin. My face was glowing and putting on makeup was a velvety dream. I kid you not, the fine lines under my eyes are already disappearing. It does have a bit of an oily consistency to it but for me, it sinks in quite nicely. This is the only product I’ve tried has worked this quickly with such visible results. Yes, it is extremely expensive for the amount you get but I am hooked. It is a product that actually works for me so I am very much considering splurging on this.",AMAZED!
1035177,9369932265,P387511,5,NA,1,1,0,1,12/30/16,"I received a sample of this, and I’m so glad I did. I’ve only been using it for a few days but am already seeing results. Because the texture of this cream is slightly oily, I only put it on at night after cleansing. It takes a while to absorb on my face (combination skin) and leaves me quite shiny, but since it’s working while I sleep, it’s fine. The first morning I marveled at how soft my skin was - so velvety! By day three I can see that my skin looks firmer and smoother, and my pores are almost invisible! Now makeup goes on much more smoothly. In the winter my cheeks get dry and flaky and this cream has totally solved that problem. I’m all smooth and hydrated - yay! Cons: I don’t love the scent (it’s sweet and honey-ish/herbal/floral in the jar, but when it warms on my skin it’s really kind of bitter/medicinal smelling), but since I only smell it for a little while before I go to sleep, it’s not a deal breaker. I also don’t think I’d use it to moisturize under makeup - the oily texture might make concealer or foundation slide right off. Otherwise, I think it’s an amazing product! None of my other night time moisturizers can hold a candle to this stuff. Love!",It really works
1035178,7728367528,P387511,5,NA,0.928570986,14,1,13,12/29/16,"I have combination and sensitive skin, lots of brands of creams give me allergy, but this cream surprised me, because contains ingredients that are highly allergenic like citral, tocopheryl acetate, linallol, limonene, gerianol,.. but I think that these ingredients should be minimum, since they are at the end of the list, because my skin look amazing, the redness has declined considerably, has minimized pores, my skin look more even and young. The odor is good like a honey bee and consistency feels oily, but it is not, is like a cream with 
honey melted, spreads very well and fast, you only need a small amount for the whole face and neck. But is not absorbed at all, is maintained all the time.
I use it in the morning and it looks great under  foundation.","I LOVE IT, BUT..."
1035179,1734034478,P387511,5,NA,1,3,0,3,12/29/16,"I am someone who is always searching for the perfect brightening/refining/anti-aging skincare products. I only believe in effective ingredients, and cosmetic elegance (how it looks and feels on my skin) is secondary.  

This lovely cream has many wonderful oils and extracts, and to top that off, it contains ascorbyl glucoside, a stable form of vitamin C (brightening, anti-aging, even sun protection) listed relatively high on the list. Although slightly more oily, in feel and look, than what I prefer, I know my skin is benefiting greatly to these fabulous oils so I just couldn’t take a star off for that. On top of that, I know how difficult it is to formulate something with vitamin C as it can 1. break down and lose efficacy 2. irritate skin if too much is used 3. often feel sticky and sometimes doesn’t absorb into skin. This cream’s texture made me feel like there is no vitamin C used, and yet I wake up with plump and brightened skin that its benefits provide. 

A potential con is that it is quite fragranced, so I can understand if certain sensitive skin types won’t like it... But it smells DIVINE!",Great Ingredients
1035180,6124061955,P387511,4,NA,NA,0,0,0,12/23/16,you can see the improvement right away!!!!,great cream
1035181,5613104359,P387511,5,NA,NA,0,0,0,12/23/16,Usually I don’t leave reviews but I received a sample of this and fell in love. This is the best product I have ever used on my skin! It didn’t even feel like my skin after I applied it. It’s silky smooth and how weird this might sound it honestly feels like you found the fountain of youth. And amazing smell!,The BEST product
1035182,1407285000,P387511,5,NA,0.888889015,9,1,8,12/15/16,This is the only face cream I’ve used that people have commented on how luminous and great my skin looks.  It really does give it a glow.  It is a great moisturizer for my super dry spots too.  The only thing is it takes a bit to soak in.  But totally worth it.,Amazing Cream!
1035183,1517642914,P387511,5,NA,0.333332986,3,2,1,12/13/16,Love everything about it.,love it
1035184,1325451887,P387511,1,NA,0.736841977,19,5,14,11/15/16,"This product is very heavily perfumed, and I am unable to tolerate that much fragrance on my face. I have not been able to use it long enough to judge beyond that.",Crime divine
1035185,1412171756,P387511,5,NA,NA,0,0,0,11/15/16,This is the best moisturizer my skin has a great glow and it’s very hydrating,amazing
